id,food_profile
AUS_DATA_837,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Lamb, roasting piece, leg or mini roast, untrimmed, roasted, no added fat
- 详细描述：Cooked lamb from the hind portion of the carcase. Oven baked to an internal temperature of 70 degrees  celsius with no added fat. Lean muscle meat with all internal and external fat attached.
- 分类归属：Lamb and mutton (编号: 18102)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F005073

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：98.6% (lean meat 87.4%, internal fat 5.9%, external fat 5.3%)
- 未分析部位(废弃率)：1.5% (bone/gristle)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.126 mg/kg
  - 镉 (Cadmium, Cd): 0.065 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.21 mg/kg
  - 水分 (Moisture): 28.5 g/100g"
AUS_DATA_838,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Lamb, steak, boneless, lean, raw
- 详细描述：Raw lamb from the hind portion of the carcase. Lean muscle meat only, with all possible internal and external separable fat removed.
- 分类归属：Lamb and mutton (编号: 18102)
- 采样详情：Proximates and minerals were derived from a composite of 10 samples of trim lamb mini roast purchased in Melbourne and Sydney in 2002 (MLA, 2007). Vitamins (retinol, beta-carotene, alpha-tocopherol), Se and fatty acids were derived from pooled samples gathered for proximate analysis in the same program. Vitamin D was derived from a composite of 8 samples of loin chops (4x unbranded, 1x IGA,1x Woolworths, 1x Coles and 1x Drakes Foodland) purchased in ACT, QLD, VIC, SA and WA in 2015. Ash, vitamins (B1, B2, B3, B6, B12), minerals (Na, Fe, Mg, Zn) and cholesterol were derived from samples of tunnel boned leg purchased in Sydney during 1992. Tryptophan was derived from analysis of loin chop in 2008. Iodine was imputed from beef rump steak. Folate was imputed from lamb chump chop. Proximates (starch, fibre, individual sugars, alcohol), folic acid and caffeine were imputed zero.
- 公共食物键码：F005095

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.92
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.394 mg/kg
  - 镉 (Cadmium, Cd): 0.155 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.68 mg/kg
  - 水分 (Moisture): 53.0 g/100g"
AUS_DATA_839,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Lamb, steak, boneless, lean, grilled, no added fat
- 详细描述：Raw lamb from the hind portion of the carcase. Lean muscle meat only, with all possible internal and external separable fat removed.
- 分类归属：Lamb and mutton (编号: 18102)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F005094

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.466 mg/kg
  - 镉 (Cadmium, Cd): 0.137 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.77 mg/kg
  - 水分 (Moisture): 29.7 g/100g"
AUS_DATA_840,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Lamb, steak, boneless, semi-trimmed, raw
- 详细描述：Raw lamb from the hind portion of the carcase. Lean muscle meat with internal fat. Majority of external fat removed.
- 分类归属：Lamb and mutton (编号: 18102)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F005097

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：91.4% (lean meat 85.4%, internal fat 6%)
- 未分析部位(废弃率)：8.6% (external fat 7.2%, bone/gristle 1.4%)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.272 mg/kg
  - 镉 (Cadmium, Cd): 0.095 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.85 mg/kg
  - 水分 (Moisture): 59.1 g/100g"
AUS_DATA_841,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Lamb, steak, boneless, semi-trimmed, grilled, no added fat
- 详细描述：Cooked lamb from the hind portion of the carcase. Oven baked to an internal temperature of 70 degrees celsius with no added fat. Lean muscle meat with internal fat. Majority of external fat removed after cooking.
- 分类归属：Lamb and mutton (编号: 18102)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F005096

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：93.3% (lean meat 87.4%, internal fat 5.9%)
- 未分析部位(废弃率)：6.8% (external fat 5.3%, bone/gristle 1.5%)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.383 mg/kg
  - 镉 (Cadmium, Cd): 0.131 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.55 mg/kg
  - 水分 (Moisture): 52.4 g/100g"
AUS_DATA_842,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Lamb, steak, boneless, untrimmed, raw
- 详细描述：Raw lamb from the hind portion of the carcase. Lean muscle meat with internal and external fat attached.
- 分类归属：Lamb and mutton (编号: 18102)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F005099

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：98.6% (lean meat 85.4%, internal fat 6%, external fat 7.2%)
- 未分析部位(废弃率)：1.4% (bone/gristle)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.431 mg/kg
  - 镉 (Cadmium, Cd): 0.138 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.44 mg/kg
  - 水分 (Moisture): 62.0 g/100g"
AUS_DATA_843,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Lamb, steak, boneless, untrimmed, grilled, no added fat
- 详细描述：Cooked lamb from the hind portion of the carcase. Oven baked to an internal temperature of 70 degrees celsius with no added fat. Lean muscle meat with internal and external fat attached.
- 分类归属：Lamb and mutton (编号: 18102)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F005098

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：98.6% (lean meat 87.4%, internal fat 5.9%, external fat 5.3%)
- 未分析部位(废弃率)：1.5% (bone/gristle)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.463 mg/kg
  - 镉 (Cadmium, Cd): 0.047 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.88 mg/kg
  - 水分 (Moisture): 16.3 g/100g"
AUS_DATA_844,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Lamb, with bone, shin, lean, raw
- 详细描述：Raw lamb from the fore and hind portions of the carcase. Lean muscle meat with some inseparable internal fat. All possible internal and external separable fat removed.
- 分类归属：Lamb and mutton (编号: 18102)
- 采样详情：The majority of nutrient data were derived from a composite of 10 samples of lamb shank purchased in Sydney in 1983. Vitamin D was derived from a composite of 8 samples of loin chops (4x unbranded, 1x IGA,1x Woolworths, 1x Coles and 1x Drakes Foodland) purchased in ACT, QLD, VIC, SA and WA in 2015. Vitamins (B6, B12, alpha-tocopherol, folate), minerals (P, I, Se) and tryptophan were imputed from other lamb cuts. Fatty acids were imputed from lamb forequarter chop separable lean (92%) and separable fat (8%) records in the proportions found in an average sample of lean lamb shank. Proximates (alcohol, fibre, starch, total sugar), vitamins (C, beta-carotene, folic acid) and caffeine were imputed zero.
- 公共食物键码：F005139

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.92
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.259 mg/kg
  - 镉 (Cadmium, Cd): 0.159 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.49 mg/kg
  - 水分 (Moisture): 68.8 g/100g"
AUS_DATA_845,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Lamb, with bone, shin, lean, casseroled, no added fat
- 详细描述：Cooked lamb from the fore and hind portions of the carcase.  Casseroled with no added fat. Lean muscle meat with internal and external fat attached.
- 分类归属：Lamb and mutton (编号: 18102)
- 采样详情：The majority of nutrient data were imputed from lamb forequarter chop separable lean (71.88%) and separable fat (28.12%) records in the proportions found in an average sample of untrimmed lamb shank. Vitamin D was derived from a composite of 8 samples of loin chops (4x unbranded, 1x IGA,1x Woolworths, 1x Coles and 1x Drakes Foodland) purchased in ACT, QLD, VIC, SA and WA in 2015. Vitamins (B6, B12, alpha-tocopherol, folate), minerals (P, I, Se) and tryptophan were imputed from other lamb cuts. Proximates (alcohol, fibre, starch, total sugar), vitamins (C, beta-carotene, folic acid) and caffeine were imputed zero.
- 公共食物键码：F005138

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.92
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.136 mg/kg
  - 镉 (Cadmium, Cd): 0.159 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.18 mg/kg
  - 水分 (Moisture): 17.3 g/100g"
AUS_DATA_846,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Lamb, with bone, shin, semi-trimmed, raw
- 详细描述：Raw lamb from the fore and hind portions of the carcase. Lean muscle meat with internal fat. Majority of external fat removed.
- 分类归属：Lamb and mutton (编号: 18102)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F005141

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：78.8% (lean meat 72.8%, internal fat 6.0%)
- 未分析部位(废弃率)：21.2% (external fat 8.7%, bone/gristle 12.5%)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.013 mg/kg
  - 镉 (Cadmium, Cd): 0.182 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.9 mg/kg
  - 水分 (Moisture): 27.4 g/100g"
AUS_DATA_847,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Lamb, with bone, shin, semi-trimmed, casseroled, no added fat
- 详细描述：Cooked lamb from the fore and hind portions of the carcase.  Casseroled with no added fat. Lean muscle meat with internal fat. Majority of external fat removed after cooking.
- 分类归属：Lamb and mutton (编号: 18102)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F005140

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：76.7% (lean meat 71.7%, internal fat 5%)
- 未分析部位(废弃率)：23.4% (external fat 6.8%, bone/gristle 16.6%)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.495 mg/kg
  - 镉 (Cadmium, Cd): 0.038 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.32 mg/kg
  - 水分 (Moisture): 67.9 g/100g"
AUS_DATA_848,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Lamb, with bone, shin, untrimmed, raw
- 详细描述：Raw lamb from the fore and hind portions of the carcase. Lean muscle meat with internal and external fat attached.
- 分类归属：Lamb and mutton (编号: 18102)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F005143

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：87.5% (lean meat 72.8%, internal fat 6%, external fat 8.7%)
- 未分析部位(废弃率)：12.5% (bone/gristle)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.096 mg/kg
  - 镉 (Cadmium, Cd): 0.086 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.14 mg/kg
  - 水分 (Moisture): 13.9 g/100g"
AUS_DATA_849,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Lamb, with bone, shin, untrimmed, casseroled, no added fat
- 详细描述：Cooked lamb from the fore and hind portions of the carcase.  Casseroled with no added fat. Lean muscle meat with internal and external fat attached.
- 分类归属：Lamb and mutton (编号: 18102)
- 采样详情：These nutrient data were derived using a recipe approach. For further information refer to individual ingredients.
- 公共食物键码：F005142

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：0.0
- 脂肪换算系数 (Fat Factor)：0.0
- 比重 (Specific Gravity)：0.0
- 分析部位：83.5% (lean meat 71.7%, internal fat 5%, external fat 6.8%)
- 未分析部位(废弃率)：16.6% (bone/gristle)

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.16 mg/kg
  - 镉 (Cadmium, Cd): 0.106 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.37 mg/kg
  - 水分 (Moisture): 53.4 g/100g"
